addressRegion,companyId,companyName,companyRepresentativeImage,endedAt,id,isBookmarked,isPartner,jobLevel,jobLevels,jobSkillKeywords,joinReward,partnerLogo,startedAt,status_code,status_name,title,url
SEOUL,267,(주) 미스터카멜,https://cdn.rallit.com/image/2022-07-20/bJqVP8IY3rNtTm6Ge4n1Z.jpg,9999-12-31,620,False,False,MIDDLE,MIDDLE,"C#, Selenium, Elasticsearch, Redis, MySQL, AWS",0,,1970-01-01,HIRING,모집 중,DevOps Engineer,https://www.rallit.com/positions/620
PANGYO,403,Enssel,https://cdn.rallit.com/image/2023-02-02/E0aOmS1pbBWnTs0ijBTxr.PNG,9999-12-31,1288,False,False,IRRELEVANT,IRRELEVANT,"딥러닝, 빅데이터분석기사, 알고리즘, Python",0,,1970-01-01,HIRING,모집 중,[채용공고]Enssel2023 부분별 개발자 정규직 채용,https://www.rallit.com/positions/1288
GANGNAM,792,베링랩,https://cdn.rallit.com/image/2024-02-20/yWAgXlIAQO83sWgiCVWL4.png,9999-12-31,2291,False,False,TOP,TOP,"NLP, transformer, 머신러닝, PyTorch, 인공신경망, LLM",0,,1970-01-01,HIRING,모집 중,리드 NLP 개발자,https://www.rallit.com/positions/2291
GYEONGGI,405,(주)팜존에스엔씨,https://cdn.rallit.com/image/2023-02-10/DIyHQR2os-cSq4imrr43W.jpg,9999-12-31,1879,False,False,MIDDLE,MIDDLE,"JavaScript, Java, MySQL, JSP, MSSQL, Oracle",0,,1970-01-01,HIRING,모집 중,[팜존에스엔씨] JAVA 시니어(4년) 경력 개발부문 채용,https://www.rallit.com/positions/1879
SEOUL,790,브랜드 인게이지먼트 네트워크 인크,https://cdn.rallit.com/image/2024-02-19/Xaqm_Xp68x5XFVfeVFfsW.jpg,9999-12-31,2267,False,False,IRRELEVANT,IRRELEVANT,"Swift, Docker, websockets, grpc, rabbitmq",0,,1970-01-01,HIRING,모집 중,AI 음성 합성 개발자,https://www.rallit.com/positions/2267
GANGNAM,711,메이븐클라우드서비스 주식회사,https://cdn.rallit.com/image/2024-01-10/DhfzokilEaY_lOT3G8vs6.jpg,9999-12-31,2107,False,False,SENIOR,SENIOR,"sql-query, R, Python",0,,1970-01-01,HIRING,모집 중,데이터엔지니어/PM,https://www.rallit.com/positions/2107
SEOUL,178,찾아줘부동산,https://cdn.rallit.com/image/2023-07-02/jk9P-VAmVX8358L6WGiSd.png,9999-12-31,1669,False,False,MIDDLE,MIDDLE,Flutter,0,,1970-01-01,HIRING,모집 중,플러터 개발자 or 프론트 개발자 모십니다.,https://www.rallit.com/positions/1669
SEOUL,790,브랜드 인게이지먼트 네트워크 인크,https://cdn.rallit.com/image/2024-02-19/Xaqm_Xp68x5XFVfeVFfsW.jpg,9999-12-31,2268,False,False,IRRELEVANT,IRRELEVANT,"Swift, Docker, websockets, grpc, rabbitmq",0,,1970-01-01,HIRING,모집 중,AI 환경 잡음 대응 기술 개발자,https://www.rallit.com/positions/2268
SEOUL,186,주식회사 원더베리,https://cdn.rallit.com/image/2022-04-19/emqrxfm4BmBeaLB9silIK.png,9999-12-31,384,False,False,MIDDLE,MIDDLE,"C, C++, Unity, Unreal Engine",0,,1970-01-01,HIRING,모집 중,소프트웨어 엔지니어,https://www.rallit.com/positions/384
SEOUL,634,(주)뷰런테크놀로지,https://cdn.rallit.com/image/2023-10-20/epdaSkpW_xbtjnFlw7Wuv.jpg,9999-12-31,2044,False,False,MIDDLE,MIDDLE,"C, C++, Qt, tcpip, multithread",0,,1970-01-01,HIRING,모집 중,시스템 SW 엔지니어,https://www.rallit.com/positions/2044
GANGNAM,108,올거나이즈코리아주식회사,https://cdn.rallit.com/image/2022-03-08/_oAvHrQHWqDFQdNSvvWqV.jpg,9999-12-31,285,False,False,MIDDLE,MIDDLE,"Docker, Python, Linux",100,,1970-01-01,HIRING,모집 중,[AI Startup] 데브옵스 엔지니어,https://www.rallit.com/positions/285
PANGYO,716,피나클 FINAKLE,https://cdn.rallit.com/image/2024-01-12/JKqcFpNnZaMLfs8SPOdR4.png,9999-12-31,2113,False,False,TOP,TOP,"Python, FastAPI, Docker, Kubernetes, AWS, ec2, MySQL, Node.js, nginx, Redis",0,,1970-01-01,HIRING,모집 중,Backend Developer (Leader / Senior),https://www.rallit.com/positions/2113
GANGNAM,367,와탭랩스,https://cdn.rallit.com/image/2022-12-16/_GU5jCQWE3j6_PZbU_6ZD.JPG,9999-12-31,1305,False,False,MIDDLE,MIDDLE,"AWS, Shell Script, Java, Kubernetes",0,,1970-01-01,HIRING,모집 중,데브옵스 엔지니어(DevOps Engineer),https://www.rallit.com/positions/1305
GYEONGGI,211,(주)쓰리뷰,https://cdn.rallit.com/image/2022-11-02/WwPetAURjlakbCwJxm7HW.jpg,9999-12-31,916,False,False,MIDDLE,MIDDLE,"C#, .NET, MSSQL, MySQL, Java, Swift, Flutter",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자 모집,https://www.rallit.com/positions/916
PANGYO,597,SK(주) C&C,https://cdn.rallit.com/image/2023-08-18/BbXDtD2Ifcq2krqTZiepz.png,9999-12-31,1856,False,False,MIDDLE,MIDDLE,아키텍처,0,,1970-01-01,HIRING,모집 중,SAP BASIS 모듈 컨설턴트 영입,https://www.rallit.com/positions/1856
PANGYO,597,SK(주) C&C,https://cdn.rallit.com/image/2023-08-18/BbXDtD2Ifcq2krqTZiepz.png,9999-12-31,1902,False,False,MIDDLE,MIDDLE,"apache-tomcat, nginx",0,,1970-01-01,HIRING,모집 중,"제2금융권(증권, 보험) Middleware 운영 업무 수행 구성원 영입 (촉탁직)",https://www.rallit.com/positions/1902
GANGNAM,584,패스트뷰,https://cdn.rallit.com/image/2023-08-03/E7kiOg5BIHlAIi1mZpufq.jpg,9999-12-31,1771,False,False,MIDDLE,MIDDLE,"AWS, bitnami, Shell Script, PHP, Python",70,,1970-01-01,HIRING,모집 중,DevOps Engineer (3년 이상),https://www.rallit.com/positions/1771
SEOUL,634,(주)뷰런테크놀로지,https://cdn.rallit.com/image/2023-10-20/epdaSkpW_xbtjnFlw7Wuv.jpg,9999-12-31,1929,False,False,MIDDLE,MIDDLE,"C, C++, Python",0,,1970-01-01,HIRING,모집 중,Perception Engineer,https://www.rallit.com/positions/1929
GYEONGGI,589,(주)디랙스,https://cdn.rallit.com/image/2023-08-07/l6Eilp8UKj6UheNfaO3-B.png,9999-12-31,1777,False,False,SENIOR,SENIOR,"modeling, DBMS/RDBMS, MySQL, query-tuning",0,,1970-01-01,HIRING,모집 중,DB 모델러 모집,https://www.rallit.com/positions/1777
GANGNAM,592,오비맥주,https://cdn.rallit.com/image/2023-08-11/c4IkFMG4DSPBa6W7RJl4x.png,9999-12-31,1791,False,False,SENIOR,SENIOR,"Python, SQL, Java, AWS, Azure, Google Cloud Platform",0,,1970-01-01,HIRING,모집 중,Data Sr. Engineer ,https://www.rallit.com/positions/1791
ETC,569,브이피피랩,https://cdn.rallit.com/image/2023-07-13/_xIIqZRKb8mf8ZPl0rTSM.png,9999-12-31,1718,False,False,MIDDLE,MIDDLE,"Python, 데이터 엔지니어링, Tensorflow, 빅데이터",10,,1970-01-01,HIRING,모집 중,Data Scientist 경력 채용,https://www.rallit.com/positions/1718
GURO_GASAN,509,(주)써머스플랫폼,https://cdn.rallit.com/image/2023-05-18/ISJr977sDyqHcQBrKI5BQ.jpg,9999-12-31,1549,False,False,MIDDLE,MIDDLE,"AWS, Linux",50,,1970-01-01,HIRING,모집 중,[스마트택배] 스윗트래커CIC_인프라 담당 채용,https://www.rallit.com/positions/1549
GURO_GASAN,437,코웨이(주),https://cdn.rallit.com/image/2023-03-20/2rF3_k7TY9XrRyVWujLck.jpg,9999-12-31,1389,False,False,MIDDLE,MIDDLE,"HR, 프로젝트 관리",0,,1970-01-01,HIRING,모집 중,[코웨이] ERP팀(SAP컨설턴트) 경력직 채용,https://www.rallit.com/positions/1389
GANGNAM,169,뷰메진,https://cdn.rallit.com/image/2022-08-29/Ycr8fGf8Ka4ydG5oicj4k.jpg,9999-12-31,626,False,False,TOP,TOP,"Linux, OpenCV, Python, Git, Docker, PyTorch, Tensorflow, Github",100,,1970-01-01,HIRING,모집 중,[뷰메진]컴퓨터비전 엔지니어 Lead (경력 5년↑),https://www.rallit.com/positions/626
GANGNAM,169,뷰메진,https://cdn.rallit.com/image/2022-08-29/Ycr8fGf8Ka4ydG5oicj4k.jpg,9999-12-31,621,False,False,IRRELEVANT,IRRELEVANT,"Linux, C++, Git, Python",100,,1970-01-01,HIRING,모집 중,[뷰메진]로보틱스 엔지니어 Lead (경력 3년 이상),https://www.rallit.com/positions/621
